model,scenario_id,modalities,rho,location,sample_count,accuracy,macro_f1,mae,pearson,selection_score,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson,delta_selection_score
B3.1-alpha0.75,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.6222527472527473,0.6137122356050292,0.6001038602604479,0.636955439569318,0.7386063481497569,-0.006868131868131844,0.0021266108979709486,0.0011537832637819045,-0.002186533370225563,-0.0015067712164760216
B3.1-alpha0.75,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.6126373626373627,0.6016623725671918,0.5985848321016509,0.6391576863897683,0.7335286099289575,-0.016483516483516425,-0.009923252139866445,-0.0003652448950151044,1.571345022477466e-05,-0.006584509437275399
B3.1-alpha0.75,audio+vision_r0.3_late,audio+vision,0.3,late,728,0.6346153846153846,0.6218665838767016,0.5980496991139191,0.6373561747451183,0.7438712765030814,0.005494505494505475,0.010280959169643333,-0.0009003778827468834,-0.0017857981944252588,0.003758157136848461
B3.1-alpha1,clean,none,0.0,clean,728,0.6346153846153846,0.6200124624580542,0.5993167001876857,0.6386505720331731,0.7435167540980194,0.0,0.0,0.0,0.0,0.0
B3.1-alpha1,text_r0.1_early,text,0.1,early,728,0.6291208791208791,0.6100459873920386,0.5970580078722848,0.6392208139060744,0.7398169013718103,-0.005494505494505475,-0.009966475066015557,-0.0022586923154008787,0.0005702418729013337,-0.0036998527262090963
B3.1-alpha1,text_r0.1_middle,text,0.1,middle,728,0.635989010989011,0.6234769616189991,0.6004731415944932,0.6329500385048531,0.7439655337320052,0.0013736263736263687,0.003464499160944934,0.0011564414068074846,-0.0057005335283200065,0.00044877963398581855
B3.1-alpha1,text_r0.1_late,text,0.1,late,728,0.6236263736263736,0.6033306255725271,0.603619795164687,0.6359033032625488,0.7360763379090152,-0.01098901098901095,-0.016681836885527046,0.0043030949770013205,-0.002747268770624256,-0.007440416189004262
B3.1-alpha1,text_r0.2_early,text,0.2,early,728,0.6222527472527473,0.6030433233149489,0.6011806990756847,0.6353092803481231,0.7356884818906192,-0.012362637362637319,-0.016969139143105272,0.001863998887999041,-0.0033412916850500407,-0.007828272207400233
B3.1-alpha1,text_r0.2_middle,text,0.2,middle,728,0.625,0.6114191030029806,0.6000285606606157,0.6325088300827401,0.738167189483562,-0.009615384615384581,-0.008593359455073557,0.0007118604729300371,-0.006141741950433044,-0.005349564614457458
B3.1-alpha1,text_r0.2_late,text,0.2,late,728,0.6236263736263736,0.60192869040586,0.6078061086923948,0.6319884852099202,0.7350620721304486,-0.01098901098901095,-0.018083772052194247,0.00848940850470914,-0.006662086823252866,-0.00845468196757082
B3.1-alpha1,text_r0.3_early,text,0.3,early,728,0.6195054945054945,0.6016493533608894,0.6076100455996182,0.6257566157360004,0.7331912037002786,-0.015109890109890056,-0.018363109097164765,0.008293345411932496,-0.012893956297172715,-0.010325550397740857
B3.1-alpha1,text_r0.3_middle,text,0.3,middle,728,0.6263736263736264,0.6136068044626729,0.5983010719294896,0.6310269374877191,0.7389442635646443,-0.008241758241758212,-0.0064056579953812864,-0.0010156282581961218,-0.0076236345454540055,-0.004572490533375162
B3.1-alpha1,text_r0.3_late,text,0.3,late,728,0.625,0.6029279241175907,0.6104369207213705,0.6289403873228556,0.7351646577480309,-0.009615384615384581,-0.01708453834046353,0.011120220533684777,-0.009710184710317482,-0.00835209634998857
B3.1-alpha1,text_r0.4_early,text,0.4,early,728,0.6222527472527473,0.6027940754004043,0.6108136113405556,0.6205549147850087,0.7333805028722242,-0.012362637362637319,-0.017218387057649887,0.011496911152869882,-0.01809565724816442,-0.010136251225795201
B3.1-alpha1,text_r0.4_middle,text,0.4,middle,728,0.6222527472527473,0.6091654384977989,0.5960279146291234,0.6308185189476946,0.7368723648632183,-0.012362637362637319,-0.010847023960255275,-0.0032887855585622683,-0.007832053085478519,-0.006644389234801151
B3.1-alpha1,text_r0.4_late,text,0.4,late,728,0.6153846153846154,0.5919594951896257,0.6145871320565405,0.6248593154580989,0.7293356449068003,-0.019230769230769162,-0.02805296726842854,0.015270431868854795,-0.013791256575074184,-0.014181109191219177
B3.1-alpha1,text_r0.5_early,text,0.5,early,728,0.6195054945054945,0.604754259578948,0.6190533156220156,0.6018082210201997,0.7304970779977182,-0.015109890109890056,-0.015258202879106175,0.01973661543432992,-0.036842351012973396,-0.013019676100301192
B3.1-alpha1,text_r0.5_middle,text,0.5,middle,728,0.6126373626373627,0.6022128669986108,0.6027918505216283,0.6219842156180077,0.7313442572561766,-0.0219780219780219,-0.01779959545944343,0.0034751503339426337,-0.01666635641516545,-0.01217249684184285
B3.1-alpha1,text_r0.5_late,text,0.5,late,728,0.603021978021978,0.5803702021966081,0.6200809045643597,0.6144166176739501,0.7218134179070419,-0.03159340659340659,-0.03964226026144613,0.020764204376674034,-0.024233954359223042,-0.02170333619097753
B3.1-alpha1,audio_r0.1_early,audio,0.1,early,728,0.635989010989011,0.6216663975944067,0.5996816545868149,0.6391111357684187,0.7443160085091227,0.0013736263736263687,0.0016539351363524801,0.0003649543991292026,0.00046056373524561156,0.0007992544111032895
B3.1-alpha1,audio_r0.1_middle,audio,0.1,middle,728,0.6346153846153846,0.6200124624580542,0.5997721804408255,0.6383076173692392,0.7434549064211469,0.0,0.0,0.000455480253139795,-0.00034295466393385876,-6.184767687256176e-05
B3.1-alpha1,audio_r0.1_late,audio,0.1,late,728,0.6332417582417582,0.6185680937866241,0.5999819436673444,0.6379620246198863,0.7426984684317753,-0.0013736263736263687,-0.0014443686714300519,0.0006652434796586837,-0.000688547413286833,-0.0008182856662440896
B3.1-alpha1,audio_r0.2_early,audio,0.2,early,728,0.635989010989011,0.6222129020262155,0.5997147508129314,0.6390310629015487,0.7444412464992947,0.0013736263736263687,0.0022004395681612943,0.0003980506252456717,0.00038049086837554924,0.0009244924012752342
B3.1-alpha1,audio_r0.2_middle,audio,0.2,middle,728,0.6332417582417582,0.6189158485558935,0.5996542665800386,0.6382679894070846,0.7428373059344635,-0.0013736263736263687,-0.001096613902160648,0.0003375663923529393,-0.00038258262608847904,-0.000679448163555918
B3.1-alpha1,audio_r0.2_late,audio,0.2,late,728,0.6332417582417582,0.6187704900871747,0.5991985312673253,0.6385040207086582,0.7428494592013436,-0.0013736263736263687,-0.0012419723708795294,-0.00011816892036042859,-0.0001465513245149097,-0.0006672948966758296
B3.1-alpha1,audio_r0.3_early,audio,0.3,early,728,0.6346153846153846,0.6211108160475249,0.5996046452578362,0.638976988392658,0.7438201468290664,0.0,0.0010983535894707463,0.0002879450701505082,0.00032641635948493786,0.00030339273104695863
B3.1-alpha1,audio_r0.3_middle,audio,0.3,middle,728,0.6332417582417582,0.6191225747374967,0.5997465492410401,0.6382634236868441,0.7428845716539592,-0.0013736263736263687,-0.0008898877205575362,0.00042984905335441415,-0.00038714834632902484,-0.0006321824440602697
B3.1-alpha1,audio_r0.3_late,audio,0.3,late,728,0.6318681318681318,0.6171209981699612,0.5995313366056307,0.6379804175326915,0.7420143623425418,-0.0027472527472527375,-0.0028914642880929486,0.00021463641794505772,-0.000670154500481579,-0.0015023917554776167
B3.1-alpha1,audio_r0.4_early,audio,0.4,early,728,0.6332417582417582,0.6196662392687472,0.5997268555399317,0.6387130130796485,0.7430775070317519,-0.0013736263736263687,-0.00034622318930699336,0.00041015535224597777,6.244104647534776e-05,-0.00043924706626752297
B3.1-alpha1,audio_r0.4_middle,audio,0.4,middle,728,0.6332417582417582,0.6196662392687472,0.5996460249688436,0.6381588638282019,0.7430116063157831,-0.0013736263736263687,-0.00034622318930699336,0.00032932478115788033,-0.0004917082049712418,-0.0005051477822363148
B3.1-alpha1,audio_r0.4_late,audio,0.4,late,728,0.6263736263736264,0.6121967764235522,0.5994373019631174,0.6379570245649478,0.7394106745214499,-0.008241758241758212,-0.007815686034502,0.0001206017754317168,-0.0006935474682252529,-0.004106079576569499
B3.1-alpha1,audio_r0.5_early,audio,0.5,early,728,0.6304945054945055,0.6171209015655196,0.6001799370796717,0.6382941955840197,0.741683128834689,-0.004120879120879106,-0.002891560892534617,0.0008632368919859745,-0.00035637644915342825,-0.0018336252633304184
B3.1-alpha1,audio_r0.5_middle,audio,0.5,middle,728,0.6304945054945055,0.6171209015655196,0.5998037511349789,0.6378576519071225,0.741644235289439,-0.004120879120879106,-0.002891560892534617,0.0004870509472931772,-0.0007929201260505891,-0.0018725188085804145
B3.1-alpha1,audio_r0.5_late,audio,0.5,late,728,0.625,0.6113090063538508,0.5996328634261102,0.637559721477363,0.7387875141303784,-0.009615384615384581,-0.008703456104203422,0.0003161632384245383,-0.0010908505558101522,-0.004729239967641075
B3.1-alpha1,vision_r0.1_early,vision,0.1,early,728,0.6318681318681318,0.6169109596765909,0.5999700305318194,0.6385391911633401,0.7420134205094391,-0.0027472527472527375,-0.003101502781463261,0.000653330344133729,-0.00011138086983297768,-0.0015033335885803467
B3.1-alpha1,vision_r0.1_middle,vision,0.1,middle,728,0.6318681318681318,0.6169983795404955,0.5999261450257848,0.6381926381622579,0.7419937849130314,-0.0027472527472527375,-0.003014082917558669,0.0006094448380991047,-0.0004579338709151948,-0.0015229691849880655
B3.1-alpha1,vision_r0.1_late,vision,0.1,late,728,0.635989010989011,0.6211090496804782,0.5997481375042308,0.6383379762211011,0.7440772564656669,0.0013736263736263687,0.0010965872224240059,0.00043143731654515793,-0.00031259581207199183,0.0005605023676474863
B3.1-alpha1,vision_r0.2_early,vision,0.2,early,728,0.6332417582417582,0.6184258639678805,0.6017740328417538,0.6372741996964983,0.7425022624793989,-0.0013736263736263687,-0.0015865984901737296,0.0024573326540681117,-0.0013763723366747582,-0.00101449161862055
B3.1-alpha1,vision_r0.2_middle,vision,0.2,middle,728,0.625,0.6111626624216764,0.6018065338248162,0.637061266139335,0.7385980516301354,-0.009615384615384581,-0.008849800036377808,0.002489833637130512,-0.0015893058938381,-0.004918702467884062
B3.1-alpha1,vision_r0.2_late,vision,0.2,late,728,0.6373626373626373,0.6220857725109735,0.6007160445531974,0.637395956106917,0.7445067617920508,0.0027472527472527375,0.0020733100529193305,0.001399344365511701,-0.0012546159262560863,0.0009900076940313474
B3.1-alpha1,vision_r0.3_early,vision,0.3,early,728,0.6318681318681318,0.6159745523481653,0.6051432229885525,0.6347763159445218,0.7410934095892832,-0.0027472527472527375,-0.004037910109888854,0.005826522800866818,-0.003874256088651329,-0.0024233445087362693
B3.1-alpha1,vision_r0.3_middle,vision,0.3,middle,728,0.6277472527472527,0.6122727254104695,0.60397151824353,0.6356715391479419,0.7392984570061095,-0.006868131868131844,-0.007739737047584683,0.004654818055844334,-0.0029790328852311587,-0.004218297091909906
B3.1-alpha1,vision_r0.3_late,vision,0.3,late,728,0.6318681318681318,0.6159690300117351,0.6025468400362265,0.6358599954758108,0.7413356715696003,-0.0027472527472527375,-0.004043432446319106,0.003230139848540814,-0.0027905765573622565,-0.002181082528419087
B3.1-alpha1,vision_r0.4_early,vision,0.4,early,728,0.6291208791208791,0.6122505930461372,0.6086097175490807,0.6325706642256497,0.7390554628387486,-0.005494505494505475,-0.007761869411917033,0.009293017361394984,-0.0060799078075234325,-0.004461291259270861
B3.1-alpha1,vision_r0.4_middle,vision,0.4,middle,728,0.6167582417582418,0.6001424191239868,0.6084577118527594,0.6336543155906268,0.7330795500088538,-0.017857142857142794,-0.01987004333406739,0.00914101166507375,-0.00499625644254631,-0.010437204089165597
B3.1-alpha1,vision_r0.4_late,vision,0.4,late,728,0.6291208791208791,0.610899764627391,0.6053982278240005,0.6342516106358893,0.7390616861072203,-0.005494505494505475,-0.009112697830663152,0.006081527636314865,-0.004398961397283796,-0.004455067990799089
B3.1-alpha1,vision_r0.5_early,vision,0.5,early,728,0.6222527472527473,0.6030297661233168,0.6121158016241759,0.6304592589740455,0.7346232106480977,-0.012362637362637319,-0.01698269633473737,0.012799101436490212,-0.00819131305912757,-0.00889354344992177
B3.1-alpha1,vision_r0.5_middle,vision,0.5,middle,728,0.6222527472527473,0.6059767433433979,0.6141301807282227,0.6299178890950885,0.7352083512555798,-0.012362637362637319,-0.014035719114656287,0.014813480540536994,-0.008732682938084602,-0.00830840284243961
B3.1-alpha1,vision_r0.5_late,vision,0.5,late,728,0.6263736263736264,0.6078932477970332,0.6081913956748015,0.6321947009607538,0.7372497480096424,-0.008241758241758212,-0.01211921466102095,0.008874695487115836,-0.006455871072419295,-0.006267006088377047
B3.1-alpha1,text+audio_r0.3_early,text+audio,0.3,early,728,0.6098901098901099,0.601049578223082,0.6130251236270171,0.6206062749633531,0.7297679929142581,-0.024725274725274637,-0.018962884234972166,0.01370842343933143,-0.018044297069820026,-0.013748761183761338
B3.1-alpha1,text+audio_r0.3_middle,text+audio,0.3,middle,728,0.5810439560439561,0.5816510059988321,0.6060195286696838,0.6178440815089609,0.7176534370047469,-0.05357142857142849,-0.038361456459222065,0.006702828481998102,-0.02080649052421224,-0.025863317093272498
B3.1-alpha1,text+audio_r0.3_late,text+audio,0.3,late,728,0.6002747252747253,0.5881953172275752,0.6146444075914858,0.623823800558928,0.7244853020457959,-0.03434065934065933,-0.03181714523047896,0.015327707403800073,-0.014826771474245048,-0.019031452052223563
B3.1-alpha1,text+vision_r0.3_early,text+vision,0.3,early,728,0.6236263736263736,0.6040378368731038,0.6113323577996957,0.6229945071483405,0.7343181844434246,-0.01098901098901095,-0.01597462558495044,0.012015657612010067,-0.01565606488483262,-0.009198569654594868
B3.1-alpha1,text+vision_r0.3_middle,text+vision,0.3,middle,728,0.6236263736263736,0.6094541576588043,0.6043346345547463,0.6265703216482427,0.7364108132542104,-0.01098901098901095,-0.010558304799249907,0.005017934367060661,-0.012080250384930435,-0.007105940843809
B3.1-alpha1,text+vision_r0.3_late,text+vision,0.3,late,728,0.6236263736263736,0.6000604471122244,0.6151758173511332,0.6257366107463813,0.7335064558049833,-0.01098901098901095,-0.0199520153458298,0.015859117163447567,-0.012913961286791786,-0.010010298293036124
B3.1-alpha1,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.6236263736263736,0.6179336238302318,0.6009905323345255,0.6352840022938333,0.7397592274702752,-0.01098901098901095,-0.0020788386278224324,0.0016738321468398043,-0.0033665697393397975,-0.003757526627744201
B3.1-alpha1,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.6085164835164835,0.6004026330454155,0.599352699208104,0.6375801525448037,0.7319542690749041,-0.026098901098901117,-0.01960982941263867,3.599902041828695e-05,-0.0010704194883693896,-0.011562485023115299
B3.1-alpha1,audio+vision_r0.3_late,audio+vision,0.3,late,728,0.6153846153846154,0.6060566724689661,0.5986508967426534,0.635631230372428,0.7348704383956716,-0.019230769230769162,-0.013955789989088085,-0.0006658034450323091,-0.003019341660745134,-0.008646315702347862
